total_variation_magnitude,sharpness_score_laplacian,phase_global_std,total_variation_phase,phase_convergence_step,mag_convergence_step,reprojection_data_error,recovery_err,iteraciones
35015544.39002626,15291507.534587383,1.516920887498923,497716.2904229645,9.159139564560514e-05,0.817972701035915,0.9993299563554792,0.9933750263871963,5
37515550.41824697,18845104.12942545,1.5169214601435013,497653.3808743354,0.00019664694221702145,1.8359095661905258,0.999198651039125,0.9929770592651626,10
42136412.476741865,26411178.69653899,1.5168982757682388,497696.98727557866,0.0003013108896696389,3.40849088114092,0.9989069894238554,0.9921911457770295,15
50171873.2354597,42108431.54151915,1.5169767251306956,497988.5453192008,0.000391385542620291,6.147161398462427,0.9982883417222814,0.9907526503473141,20
64744512.94644366,76599302.23650208,1.5170776688563732,498327.16369508323,0.000569707725277117,11.20225459269272,0.9969007117059032,0.9881478809370181,25
92439802.3619378,159516278.93141395,1.5173583675299396,499146.7684464614,0.0007800590952678363,20.898011698324257,0.9934913809820972,0.9835148307664614,30
145369379.59209305,379135744.31667805,1.5176239330741863,500128.5152709879,0.0011502190976452398,39.3210543413046,0.9842993356142398,0.9757548161960466,35
242680193.05818084,1001978689.7537296,1.5178610972348952,501852.5489376765,0.001467574803481011,67.4826576280671,0.9586321441107388,0.9655248794305532,40
392441793.0928596,2705155735.1514235,1.5179218791430422,503608.57461586443,0.0016560884108505376,92.64537805917358,0.8928752531620509,0.9623960450334995,45
568909810.8794308,6611550676.434438,1.5178779342792588,504989.09497700405,0.0017375505185916551,90.45845504677784,0.7587072247821932,0.9689685688294515,50
680748474.5913231,12968830494.985695,1.5175713448408976,506016.28688234446,0.0018223042104461194,74.24928790705309,0.5685012159770951,0.9739051183786804,55
684293651.0755169,19867799170.94947,1.5172284701437624,506640.40758192877,0.0017102395598199232,73.46684044056323,0.38696318365701443,0.9692415284275422,60
637458946.4815148,25194924423.361164,1.5166666282703687,507688.58949441346,0.0015388111367902804,64.42316743076191,0.25950176046876045,0.9597890495339986,65
575029339.1840028,28440561383.42707,1.516451288667999,508503.3635148533,0.001402675536284707,51.91995071894695,0.1854674759734826,0.9508197925841694,70
531139749.1031823,30164940024.877434,1.5163632705864982,509579.2590753281,0.001295550958542404,36.841306440632096,0.14828311633380545,0.9453097838644012,75
505465371.50696915,31096122024.8554,1.5162660767082963,510955.799332593,0.001157137812373296,25.684172217382024,0.13009696705398402,0.9425421675151171,80
493722852.88706946,31632115540.921295,1.5162152844028094,511933.0571292344,0.0010736407230051777,18.444878008983178,0.12091828858114421,0.9407261580901737,85
490427448.83528435,31950208567.01428,1.5161463595956544,512920.4720481767,0.0010202015793049281,14.340634297300225,0.11596901940758936,0.9394003216666634,90
492490654.7549785,32136586538.96612,1.5160162533021164,513830.3892265576,0.0009485354936629864,11.36783161603033,0.11320234022332351,0.9381381036792945,95
497430622.53068405,32241217904.37224,1.515949019399685,514696.3043019066,0.0009221229668094667,9.360314191629278,0.11161816605016507,0.9367038793551503,100
